"rteno","Crop","Developed","Forest","Open","Water","Wetland"
67020,0.0778420868903373,0.0376412052226528,0.00885542649220947,0.870154661320668,0.00174733107684947,0.00375928899728345
82900,0.0844126170266495,0.0550212578877447,0.819672876568054,0.0295816035862171,0.00936540647448335,0.00194623845685134
7020,0.134743526918158,0.0398355673389466,0.745024676786302,0.0774345459932547,0.00261975023799545,0.000341932725343543
67058,0.640893039324362,0.0473856509809681,0.193150334089639,0.0633938501436317,0.0508826351001455,0.00429449036125338
14099,8.55533315052999e-05,0.00572944080065493,0.00703511625993582,0.270761815958173,0.716276196216224,0.000111877433506931
14107,0.00579812425180053,0.0685918397778762,0.180716110308361,0.739175643746662,0.00107906455620841,0.00463921735909252
7900,0.111996438471827,0.0370735022973174,0.814275286704215,0.0296528016614312,0.00382905693699535,0.0031729139282144
27041,0.0345734530974651,0.0821498006248697,0.860792131458884,0.0124205820212131,0.00922404379822775,0.000839988999340525
82024,0.404452213259343,0.112622031490369,0.397425829346101,0.0212756442914317,0.0425362773916801,0.0216880042210753
14105,0.00649457612318686,0.35628268861618,0.0428153417031376,0.482980782901375,0.100474122701626,0.0109524879544937
14044,0.0629964611276989,0.0281166927474477,7.19820672794013e-05,0.876764787696825,0.0245261088616775,0.00752396749907199
60061,1.86296394080673e-05,0.00635181138241017,0.00816097149155722,0.96235339665008,0.0143449298229007,0.00877026101364398
80900,0.120314773834784,0.067804914689401,0.454707431441155,0.214873541328812,0.0112546164156226,0.131044722290226
7049,0.183293163892187,0.0643726803547648,0.724635788600007,0.0163533186576208,0.00775141275533648,0.00359363574008413
82009,0.284747616300157,0.0559800139520228,0.53495302418466,0.0395417226478342,0.0112605702507934,0.073517052664533
6014,1.28974438684971e-05,0.101491999235497,0.430762365470883,0.465627330451672,0.000985937931280671,0.00111946946679918
7017,0.773963712731085,0.0375000583967522,0.0213941194943435,0.00265778308044172,0.0437175426910353,0.120766783606342
82030,0.098670194833786,0.3116660952383,0.499764320729307,0.0294692451520841,0.0560926982202604,0.00433744582626213
7117,0.792817440333818,0.0378281544538615,0.0138385182077273,0.00227792471387634,0.0420359807391894,0.111201981551528
14069,NA,0.00258183867858996,NA,0.99741816132141,NA,NA
82035,0.104590677701346,0.0563462105769877,0.7904118879224,0.0342763506196394,0.0116569306381204,0.00271794254150682
14046,0.157127376321619,0.299571952498316,7.85167665468532e-05,0.513342325908237,0.0242848819297853,0.00559494657549531
7902,0.132298237578023,0.0342831662423014,0.815132436641472,0.0132066592335836,0.00444397879898251,0.000635521505637182
7016,0.781492100879404,0.0427184408001799,0.0757040206506385,0.0032791602326644,0.0158765071672768,0.0809297702698362
6115,2.14957359302724e-06,0.0084884153352787,0.790231797333788,0.198480827555453,0.00124338501866005,0.00155342518322768
14907,7.16524577215748e-07,0.0159206817037756,0.000469323598076315,0.983569152797247,NA,4.01253763240819e-05
82135,0.0865263938861305,0.0576389806239422,0.80980813706554,0.0310031527942582,0.0129067147727913,0.00211662085733774
80054,0.254559778133026,0.0764433025143916,0.201919308623681,0.0586002847884397,0.0168447914611361,0.391632534479326
82021,0.43877270084274,0.0707899361254147,0.464259136852974,0.0250215548512119,0.000728397410336799,0.000428273917322376
60112,0.00383900968279063,0.00364193676448529,0.000722256768658327,0.97301251041155,0.0129868287378373,0.00579745763467859
82004,0.609130005017392,0.0522491448852268,0.127724097507188,0.0107787080305038,0.0069741272716194,0.19314391728807
63910,0.0109587623947814,0.089192119038568,0.857003553517352,0.0205778102417521,0.021063635359069,0.00120411944847732
63307,0.069021453104719,0.0977195028322426,0.788785501554679,0.020312677003967,0.0235094873230677,0.000651378181324431
82029,0.113216148844509,0.0533241599080785,0.764402708161942,0.0621919324993728,0.00305068934858637,0.00381436123751102
82036,0.269420038399561,0.174579856615242,0.450014919118729,0.0429077480271872,0.056515182337655,0.00656225550162521
83100,0.044067559039763,0.00782891244350419,0.000185579868158329,0.94246186469849,0.00132332776488639,0.00413275618519787
82018,0.168243831660025,0.0507256355714741,0.669711406603787,0.101088093482729,0.00274863853339337,0.00748239414859068
83372,0.00922736117507288,0.0307637341434533,0.000199193846738707,0.949854117018675,0.000521629929589131,0.00943396388647086
60107,0.000329601317327616,0.0155000823322595,0.706777510920928,0.274627249750218,0.00275265823641556,1.28974428519502e-05
63106,0.462289757507556,0.0918579480650588,0.101299393145155,0.0230713065155438,0.00486576863099949,0.316615826135688
80029,0.214122767377391,0.0795534128539986,0.619603691958963,0.0601329949923242,0.00799841372916178,0.0185887190881611
63222,0.0234800098375963,0.058327510615527,0.874273798727148,0.0238678646079176,0.0188957857089282,0.00115503050288248
63006,0.464829414945696,0.0936988117062838,0.10197457772142,0.0228064478816591,0.00470764545866814,0.311983102286273
6064,0.00162794392108651,0.0488074425870144,0.217241220167757,0.730305667178745,3.70729834846021e-05,0.0019806531619117
67059,0.192548651536185,0.046112971953343,0.49723725671939,0.24605046808008,0.00652224392201028,0.011528407788992
60010,0.00100671700213463,0.0117631693165154,0.571980165339188,0.412078238061529,6.44872101011505e-05,0.00310722307053157
63911,0.0302650896733778,0.0659320584053256,0.885485537892913,0.0111805712459518,0.00628754647190553,0.000849196310525918
60009,0.000194178160425468,0.0161611688476266,0.0900324667317281,0.890593088458384,6.37706873722016e-05,0.00295532711446367
82005,0.694477569970142,0.0595510264518283,0.0629528770841952,0.00588482305409047,0.00611774368004773,0.171015959759696
6015,NA,0.00628660011887572,0.620279347271069,0.352343926281833,0.00359619373273315,0.0174939325954893
63004,0.134922503571158,0.0364605879972394,0.342328085698629,0.109708370210463,0.0100950068557069,0.366485445666803
67015,0.316748625845701,0.0837579971122056,0.440289805218973,0.150452442956659,0.00429405260433518,0.00445707626212605
82901,0.142855514299104,0.0684473014540985,0.747241400022847,0.0330522333315618,0.00504527894449278,0.00335827194789525
67011,0.31795883410013,0.0511275764800258,0.583446199690059,0.0331186981527731,0.00849153294711559,0.00585715862989635
80020,0.138930078305391,0.194215754871203,0.611722199114304,0.0340056053719282,0.0127912036574282,0.00833515867974611
63912,0.0237933656690832,0.054854353881545,0.899946954970925,0.0122261802321925,0.00839745278674634,0.000781692459508427
60058,2.65114110666297e-05,0.000934828180440533,0.470679507886589,0.526990705135106,0.000343931819242763,0.00102451556755432
14131,1.4330492981856e-06,0.0855168084501758,0.00179294529893193,0.912634357328263,NA,5.44558733310529e-05
7038,0.188747280780214,0.0425495088578597,0.717514922753168,0.0500009347063311,0.000911490934269323,0.000275861968157919
7023,0.0697362902021641,0.0380169842562986,0.870070087501917,0.0208054606743587,0.0010344107874274,0.00033676657783457
83105,0.0549308105935296,0.00952567862940309,5.01853828265534e-05,0.924281019514189,0.001135691487437,0.0100766143926146
67060,0.466063780503302,0.0536017701882858,0.0583308251987791,0.405711059101777,0.0110498765231118,0.00524268848474435
7019,0.589092620386049,0.04472323443656,0.26311624354148,0.0123614888170794,0.0154398431132224,0.0752665697056083
82902,0.0362818543287262,0.0366011233658555,0.89900794086253,0.0194645845779814,0.00788202869355773,0.000762468171349725
82130,0.186437475708925,0.078255141668568,0.643599458118335,0.060799007619335,0.0283355550607715,0.0025733618240661
63030,0.0237743518330703,0.132580165152193,0.80865112209943,0.025726752485443,0.00824512777758714,0.00102248065227645
14045,0.00143495674346647,0.581229174652723,0.00285589721718041,0.0157902381660349,0.39780934038952,0.00088039283107504
63020,0.0473082717914532,0.0876855581077127,0.842791693350341,0.015096041273938,0.00569544627620695,0.00142298920034772
63205,0.168198534113957,0.0475570545950313,0.359855996903009,0.0966710096176658,0.00917784150037839,0.318539563269959
80120,0.0958158614768691,0.150032286600688,0.709493342554528,0.0293488424615946,0.0104739996850158,0.00483566722130451
6013,NA,0.00464861766225504,0.0158476308876068,0.978881693517755,1.14643924140001e-05,0.000610593539969644
7035,0.814612001225228,0.0639155340271149,0.00056390478974208,0.00497554620072301,0.0374063268698691,0.0785266868873227
82027,0.409173947130113,0.0801377982906359,0.444331567931293,0.0245061454311122,0.00170588033992846,0.0401446608769184
67019,0.312406173788202,0.0336452661160251,0.13225730347453,0.51790648760449,0.00239916804039961,0.00138560097635364
80025,0.211910795791915,0.161096316631156,0.554877918407977,0.0476243973276387,0.0125985934164981,0.011891978424816
80050,0.186743007010319,0.114897653707312,0.613964294462539,0.0639264096585679,0.00979575796527771,0.0106728771959848
80119,0.264670733870522,0.206283149831859,0.454214915881301,0.0498734302271409,0.0140161814758498,0.0109415887133273
63207,0.166772724247691,0.123655778378143,0.358082245443606,0.139745631765174,0.00727128434854072,0.204472335816846
60060,0.00319135758977862,0.0190842315440943,0.65132107181562,0.310451308824977,0.00297162815505756,0.0129804020704724
14086,1.4330491338952e-06,0.00555986521198422,1.4330491338952e-06,0.985773419053747,0.005535503376708,0.00312834625929322
60111,0.000121809191218569,0.00356655878838662,0.11364520962176,0.880055879464904,0.00155601210436563,0.00105453082936532
80019,0.271941835399253,0.190226403859775,0.459912963757111,0.0505890082977131,0.0138607384287547,0.0134690502573935
63022,0.00808967134659998,0.0293941217603321,0.924827143789956,0.0126621808876638,0.024396340479067,0.000630541736381535
14113,0.000983580466485021,0.10571993553113,0.412049659281094,0.470458457939347,0.00807164947800611,0.00271671730393695
14313,0.00139321033802483,0.108405772353314,0.409342916963854,0.470083376731434,0.0080815442772155,0.00269317933615706
63315,0.432323722672154,0.104370474184173,0.118008216316204,0.0294014773089728,0.00394441072997057,0.311951698788525
63308,0.0323552573844975,0.0665503064099369,0.874284384456938,0.0205985498558879,0.00493322194623524,0.00127827994650398
60057,NA,0.0126416072895886,0.556537622548811,0.430629264637848,0.000122719164339741,6.87863594127118e-05
7028,0.135548601015429,0.0418621623464639,0.800280429103949,0.0205722886384411,0.000769927192572661,0.000966591703145114
63316,0.311311133750902,0.0894188687529931,0.218031063995792,0.0416587230949911,0.00810954028600871,0.331470670119312
82023,0.438549905564925,0.0755339799174782,0.448155942290307,0.0121838127465597,0.00374899278138737,0.0218273666993421
14366,4.51410486880388e-05,0.0708773004460588,0.421876683496898,0.496660870054448,0.00795127329033598,0.00258873166357167
7026,0.293508272422954,0.0470838894131182,0.622536917262128,0.0321116859445331,0.00415711070699285,0.000602124250274377
83373,0.366383898109856,0.0313793642645401,7.881770744697e-06,0.600130140932438,0.000726412652815802,0.00137230226960533
60062,0.00628678808197519,0.00338988571731313,1.86296432791606e-05,0.989471901346122,4.52127111890397e-05,0.000787582500121343
82012,0.690072952448785,0.0900737105317929,0.114556889769708,0.00209973229710121,0.00617156953269549,0.0970251454199179
63309,0.303891154404453,0.168624221533597,0.456895009837238,0.0491288772885779,0.00860624192414036,0.0128544950119925
14066,4.51410448066786e-05,0.0646948341770589,0.279845236435716,0.645670248321962,0.0079283438219984,0.00181619619845766
63907,0.0749724428214429,0.0921165697278122,0.816038014955674,0.0138783796621194,0.000843879703942919,0.00215071312900812
63204,0.0983327956174605,0.0385979754898866,0.277887600694722,0.0469806109092888,0.00455272554379254,0.533648291744849
82016,0.273156028691739,0.0679968693319095,0.635846224154858,0.0176601754813252,0.00479235320325168,0.000548349136917059
63017,0.346987094861027,0.0788473672255124,0.478117917915253,0.0553439905100038,0.0148257546068486,0.0258778748813561
82011,0.604624949987478,0.0853898789909588,0.215449184945013,0.00499937135713065,0.00635941389060491,0.0831772008288155
14043,0.000935064506266881,0.00556944482619279,NA,0.993489758471333,5.73219620700004e-06,NA
7032,0.313947798582876,0.0499173083939369,0.58250466119012,0.0508419046822545,0.00217567704936969,0.000612650101442341
63203,0.200992111408224,0.0540089507678249,0.29484827706504,0.0586003615067171,0.00401559724989838,0.387534702002296
14130,3.36766580247585e-05,0.109253871285893,0.198631227281601,0.680543487091257,0.0101896968887253,0.00134804079449914
63917,0.0173547206569304,0.0817397383965753,0.888014890470685,0.0118158635483764,0.000829018983359619,0.000245767944072903
63221,0.119126787847021,0.253020953557199,0.604603314946453,0.0138913692580981,0.00582870522950296,0.00352886916172558
67063,0.437738206341195,0.0758978107904195,0.445841532732528,0.0311884212100633,0.00407626506543879,0.00525776386035559
63900,0.0582554038223218,0.135874196341562,0.496021522391877,0.157551629805,0.00759389221557315,0.144703355423666
60056,0.002759665708616,0.00255817900039033,0.00404192224739707,0.988252414924244,0.000260270383698046,0.00212754773565483
63206,0.340290980340028,0.0708787391368785,0.252240307206755,0.0850594051888817,0.00572044553268285,0.245810122594774
14129,0.00180916008322089,0.25911760155319,0.225170687440778,0.496161839343825,0.00332220921753989,0.0144185023614465
82904,0.0210452808660765,0.0368803028508788,0.917187760982895,0.00919406407795065,0.0154583163346825,0.000234274887516921
67027,0.603161485656431,0.0680555851121952,0.0188016842627195,0.306489298167739,0.00219295219240405,0.00129899460851066
83103,0.642295942818751,0.024401735035839,1.71392702203353e-05,0.316737747705715,0.00270219367970064,0.0138452414897737
63219,0.345956791959883,0.198495020268475,0.406951574342182,0.0345220921166355,0.00689212142765182,0.00718239988517263
82022,0.337596570759403,0.269201738136634,0.379903805290589,0.0113609265166752,0.00138009075370865,0.000556868542989835
7029,0.33742661865541,0.241456753559295,0.352463317361737,0.0150288885881556,0.0522137568582242,0.00141066497717808
63118,0.381186126979843,0.161720087577939,0.41118158887114,0.032919828167364,0.00594571415991303,0.00704665424380159
7030,0.503654142498742,0.110116892735527,0.362141789239829,0.018586689059491,0.003050689129997,0.00244979733641324
63903,0.0592395098664423,0.0996311583013486,0.164362830420984,0.0394762394481601,0.246223875295993,0.391066386667072
6161,NA,0.010334506296084,0.265253539192768,0.723041121097355,1.00313447279139e-05,0.00136080206906516
82903,0.00457442210480724,0.039017695771918,0.94974277733696,0.0064926874686516,8.25221396969776e-05,8.9895177966335e-05
63317,0.100704397393699,0.11877584929568,0.259941751567962,0.0832182600841608,0.0635371715572275,0.373822570101271
83376,0.627733737586972,0.026543969945518,6.23161464990482e-05,0.34316466498945,0.00088456397810745,0.00161074735345361
7034,0.66161700476299,0.0470708383828913,0.155196410326281,0.00504993657144902,0.00726071597504904,0.12380509398134
6058,NA,0.024254056867362,0.680520789284237,0.293909084449296,0.00064128951958308,0.000674779879521977
6060,NA,0.00871240102852512,0.0345040314930879,0.953045946183232,1.5763539908099e-05,0.00372185775524713
67129,0.152185103755879,0.0321281750163506,0.14768508563139,0.663060668231275,0.00249687328367727,0.00244409408142868
6012,0.0531609382769366,0.0483884401422651,3.36766565769493e-05,0.832906654871334,0.01422168073343,0.0512886093194573
63216,0.28399217916234,0.23316578408029,0.43317537261287,0.0356351271441426,0.00433981054400957,0.00969172645634777
60059,0.0008710357872581,0.00900556594762817,0.736687366150545,0.236885026586425,0.000105329094737703,0.0164456764334061
7033,0.358707806689266,0.0535322099828281,0.533434157894286,0.0174452667479468,0.0125145888881154,0.0243659697975578
60007,NA,0.00759586955126074,0.125176838258054,0.86707252288866,0.000151186679292785,3.58262273205651e-06
67029,0.128671173811823,0.0306102391408744,0.145126139821364,0.690162093557062,0.00293360219438239,0.00249675147449478
7027,0.246087048199509,0.0558139160291305,0.593079316368428,0.0495873312482371,0.0549229248059984,0.000509463348697102
67064,0.437515055524743,0.0990931557537049,0.289407477528625,0.0927268635917421,0.0670663846760329,0.0141910629251521
63021,0.159320562715428,0.237264918131691,0.585022292871548,0.0129097813131101,0.00509294936213189,0.000389495606092035
7031,0.440563179214777,0.0587395455558392,0.452436730925864,0.0398297861266308,0.00727675937848565,0.00115399879840247
14111,0.000262248030963324,0.0389965401531292,0.236438840839341,0.715552107161137,0.00161200138704847,0.00713826242838022
63214,0.0678801133275212,0.155677164412186,0.497134901550859,0.146341502211814,0.0119171495044635,0.121049168993156
63314,0.0685284328425974,0.154880305404529,0.497401534610638,0.146619021417111,0.0120126122357724,0.120558093489352
83104,0.226897607782488,0.0207662355863922,0.000212750468320444,0.748394204004283,0.0010090886839565,0.00272011347455937
6059,NA,0.0370987329868049,0.662878358289741,0.299338276664982,0.000284094825549053,0.000400537232923708
14068,NA,0.00718704255279024,0.000626027532084681,0.992186929915125,NA,NA
83374,0.60978823071915,0.0332919263310086,5.58889202264911e-05,0.346575520340536,0.00230891459948001,0.00797951908959872
14104,8.31168551258956e-05,0.102729738803062,0.118861932205923,0.773583230750296,0.000608272074598925,0.00413370931099445
82039,0.162936400968472,0.154983098830808,0.668823016641415,0.00931184009599596,0.00336432699050879,0.000581316472800644
63202,0.0897730567274993,0.105998434737596,0.2036954514629,0.048335333416326,0.245310923041227,0.306886800614451
14135,NA,0.0046488550939521,0.00410077711687907,0.311647522399082,0.679532460639347,7.03847507399053e-05
63018,0.325576832920217,0.103421675010488,0.528718745923199,0.036851848074175,0.00134093992963858,0.00408995814228191
60008,NA,0.00328032142549882,0.0518111797375317,0.944864790834314,2.57948868128607e-05,1.79131158422644e-05
82040,0.228810017747454,0.319087995754047,0.410744115656469,0.0102768040527089,0.0284566521827431,0.00262441460657727
82139,0.203346149593029,0.165696940251719,0.614287926606447,0.00993919149906101,0.00591387121240733,0.00081592083733575
63902,0.0805300955247706,0.08202788994732,0.240039841922056,0.0537254035724657,0.102288426327339,0.441388342706049
67068,0.0945635961921419,0.0530223673034817,0.0142287450543503,0.822961909969059,0.00621867381418084,0.00900470766678575
82013,0.151050079710497,0.146619177517453,0.675644428618486,0.00857990210955449,0.0109886357190899,0.00711777632492064
6061,NA,0.0132414108670776,0.067139303027184,0.918490150777918,2.57948864432072e-05,0.00110334044137702
82008,0.431177158506696,0.0727124561699182,0.398122801420229,0.0145854325565115,0.00619708559472395,0.0772050657519207
63002,0.158123857259767,0.0469145456620249,0.141736353098372,0.0405881568894717,0.31841917801478,0.294217909075585
6009,NA,0.0236711129285359,0.579492622501788,0.396564021058514,0.00015835193043005,0.000113891580732382
67025,0.0826934601394638,0.0498479577773258,0.417201167751681,0.410421841825358,0.0364160161363635,0.00341955636980775
63904,0.0859885854619721,0.0849611249929395,0.717562499056427,0.0706222637223724,0.037616653700079,0.00324887306621023
63906,0.0591537023219786,0.0494052400485391,0.879011137689083,0.0100119714085996,0.0021754049102752,0.00024254362152407
63218,0.341800117217687,0.202963665985023,0.416744574382831,0.0321833672922987,0.00181279282388609,0.0044954822982749
67125,0.094232730276086,0.0490467434749574,0.418814259454066,0.396927204061021,0.0368647853050652,0.004114277428804
14067,NA,0.00468637164173442,0.00117419747725312,0.994139430881012,NA,NA
63121,0.0978933533463416,0.191825013814593,0.693961346080209,0.0117253724781202,0.0042044084029413,0.000390505877794159
82002,0.588889665681161,0.0376281958331358,0.101206526384001,0.00313066791105015,0.103472900835698,0.165672043354954
6108,NA,0.0100953161186285,0.15319539460387,0.836280091024996,4.72906254847289e-05,0.000381907627020614
14112,0.000396954624310357,0.0734241308042585,0.15926194986218,0.762895972000397,0.000580091144937584,0.00344090156391595
82007,0.166053463752459,0.0505558664993505,0.536936379003145,0.0366831556403771,0.138512753101822,0.0712583820028462
7025,0.608183191270982,0.0422145712519072,0.180484169302014,0.0108424720973668,0.0132431233609275,0.145032472716802
6056,0.0067605384088954,0.0780652529335717,0.000317420389980971,0.908171606748982,0.00315750171179514,0.00352767980677453
63908,0.0380329630281455,0.0758198285038402,0.876107938761964,0.00715024236230951,0.00210228329031152,0.000786744053429465
14085,0.000503000253205455,0.0168264045956052,2.00626881620409e-05,0.982308750239695,NA,0.000341782223331912
83375,0.475872154667286,0.0226063518689775,NA,0.498506852250366,0.000933344974470049,0.00208129623890135
63220,0.167301983908163,0.111534734756476,0.70235790818367,0.01405786060429,0.00462570337363906,0.000121809173762714
82025,0.254754009974409,0.0810388680992062,0.591452782938208,0.0186783060260672,0.0506627533723248,0.00341327958978451
60154,0.00942355291866209,0.00846916359548682,0.680427295455825,0.279697427695176,0.000533810855924364,0.0214487494789254
14041,NA,0.119889115241393,2.86609832939929e-06,0.871702218001128,0.000956015758754428,0.00744978490039517
60004,0.0168526582976213,0.0123029707854583,0.805971533108681,0.158988307981069,0.000561834094291999,0.00532269573287826
67024,0.466107874454086,0.0501605333940908,0.186767423017368,0.25317858370187,0.0292246807669774,0.0145609046656076
63213,0.46305169418078,0.0907087858150147,0.171193403766552,0.0499086445507633,0.00891553605538723,0.216221935631503
82033,0.141033334846633,0.437493966862628,0.346692383308805,0.0152782038710902,0.0538456435703838,0.00565646754045985
63016,0.22679715163113,0.240508309170809,0.39997081738451,0.0306600606343212,0.0969830572446868,0.00508060393454284
63215,0.124475579222013,0.0672736069565024,0.713972175400524,0.0875484374217645,0.00282830175900772,0.00390189924018871
82001,0.574532454471062,0.0487980451031859,0.165176751776074,0.00381315022901773,0.0675613512329002,0.140118247187759
63311,0.237035958906428,0.0450845917779424,0.267800599729617,0.126019178252528,0.00331017862749278,0.320749492705991
6011,NA,0.0172145076659306,0.758252101311918,0.223962614790983,0.000112917091941855,0.000457859139227398
63211,0.243787836167697,0.0455200657609023,0.265584354921773,0.126098136547536,0.0031324159841663,0.315877190617925
63312,0.461608775752773,0.068971742604925,0.172263115635623,0.0399805618335452,0.00692621357022249,0.250249590602911
83102,0.190603021124068,0.0185925369653409,NA,0.788588525215972,0.000384272122500593,0.00183164457211829
52006,0.310471165454886,0.0879673052680431,0.568760328926361,0.024869580875012,0.00483078751537528,0.00310083196032288
63011,0.40506046077634,0.0989832243532842,0.211222297259864,0.0459755506900032,0.00875753572512878,0.230000931195381
60054,0.00746625170524814,0.0128112750719421,0.739075006613702,0.217215353923105,0.000760024898659585,0.0226720877873433
82034,0.0820993436541678,0.0864508762604823,0.784668277027004,0.02781435217798,0.0125934067715141,0.00637374410885132
6010,NA,0.00340544839068985,8.03080872737391e-05,0.992178301838204,7.16524690165409e-07,0.00433522515914228
67026,0.18408186036167,0.0795051666442872,0.352962872415478,0.361883489652739,0.0115833303119877,0.00998328061383807
67033,0.3055121240151,0.0309792985801858,NA,0.659575093900726,0.000931675418692004,0.00300180808529635
63318,0.224699868638118,0.0633818214106082,0.60851616245836,0.0848518423523284,0.00571203353426688,0.0128382716063182
63019,0.0536100045921345,0.0877985241184077,0.795188682098538,0.0389225903444542,0.0208194030503211,0.00366079579614448
52002,0.321357547468318,0.0435164201631154,0.568504146097635,0.0261811763842681,0.00788807542653273,0.0325526344601303
63116,0.295344224124292,0.198220031217541,0.427946270117143,0.0335518637663282,0.0394198988611272,0.00551771191356765
82037,0.264205521617566,0.290305540071657,0.412134158201257,0.0183758471873668,0.0129547436957387,0.00202418922641458
6007,NA,0.00460920934174977,0.122064230297658,0.87327282101499,4.01253780491311e-05,1.36139675523838e-05
63310,0.349172914576102,0.175262598564318,0.433182894932651,0.0277892817793117,0.00378117914713639,0.0108111310004807
14133,0.0117160364990736,0.126562148947745,0.0736751625557789,0.770059313043822,0.00988517292560907,0.008102166027971
60005,0.00111347915310151,0.00479719635980593,0.0265588065062636,0.965217555232704,0.00126554715867599,0.00104741558944903
67066,0.699566600071916,0.0439352527746841,0.00421643192652424,0.214806999229994,0.00550129665155449,0.031973419345327
63119,0.136145109033599,0.255107203522986,0.564707485850912,0.0250387620155728,0.0149522223841011,0.0040492171928295
52054,0.26376606493723,0.0325404107845285,0.666475433429105,0.0320834759127625,0.00356687354808391,0.00156774138829025
60055,0.00775207295774301,0.00402817973914648,0.0439882575654738,0.939101947133508,0.00046072534606546,0.00466881725806354
67069,0.0664438437516037,0.0375032352877827,0.000398122573659555,0.890666977370848,0.000722034692602985,0.00426578632350258
63008,0.147025051619146,0.0503085225810854,0.219332913335293,0.106497218351318,0.0555279741365585,0.421308319976599
52005,0.467432062991395,0.0544395593789466,0.462622155348188,0.0143405012899054,0.000660571168247816,0.00050514982331758
63108,0.130266170041561,0.0709289127281716,0.222334643338527,0.124134861937283,0.0489428929971336,0.403392518957324
63909,0.0556886109811773,0.0710601621389026,0.825827311075797,0.0344077313343598,0.00910236254053182,0.00391382192923119
6107,NA,0.00574075933322742,0.192166239326614,0.801657354378483,5.23062963854744e-05,0.000383340665290806
14039,0.00870909149638053,0.0547535002012144,0.378892774299306,0.535044430401199,0.0163837865728849,0.00621641702901555
60002,NA,0.00417041668763397,0.0213912251949131,0.974426893724135,NA,1.14643933175972e-05
63419,0.134123927000817,0.0439710229423441,0.238572492958498,0.126334122246034,0.0712106230677302,0.385787811784577
63212,0.228627908522104,0.209748516625657,0.385266431009363,0.0604640588886935,0.0190873130101825,0.0968057719439999
82014,0.233921088237009,0.126850809155887,0.576551448379712,0.0244673823252814,0.0189344577630535,0.0192748141390578
82114,0.225475205048392,0.0921322922583891,0.611740945419718,0.0285732755672129,0.0200916230080445,0.021986658698244
6008,NA,7.94840719200658e-05,0.278626631314204,0.721184256352777,0.000109628261099523,NA
67067,0.355769714078827,0.0384634182361677,0.0163263990641845,0.518135326225071,0.0325437502553067,0.0387613921404435
63319,0.127372019597319,0.0468521503679221,0.244536838852317,0.137510025163697,0.0697691706842377,0.373959795334507
60006,0.000181997254349296,0.00526583260573243,0.00817466462796304,0.982583543457165,0.00161961792829158,0.00217434412649898
14103,0.0111935617569837,0.0399577471170847,0.106713851340691,0.828905667443102,0.01035201077011,0.00287716157202862
60052,3.58262293741949e-06,0.00531717849355463,0.0308071895962464,0.963561077616294,2.14957376245169e-06,0.00030882209720556
67065,0.0713316778558191,0.0244918493608515,0.0954334225702608,0.798463960446926,0.00625582570315854,0.00402326406298446
67032,0.162318347673104,0.0317804590462027,0.000172682424346307,0.797301938149555,0.00140140027389725,0.00702517243289466
82041,0.487536069488438,0.113331795098393,0.379999173990479,0.0127372488076243,0.00414080980288151,0.00225490281218409
60003,0.00893027605351892,0.0032405257402203,0.566526551942423,0.413199984846937,2.22122642810332e-05,0.00808044915261967
82019,0.406414219149459,0.103111957259767,0.451602021066496,0.00981262502413524,0.0267225836718536,0.0023365938282886
67023,0.801331513341774,0.065469295803648,0.0806049390670357,0.00819140223231229,0.00860706531075757,0.0357957842444727
67030,0.13275287529869,0.0224593355076703,0.0145371741002371,0.812738437900645,0.00696418230954575,0.0105479948832116
82020,0.467805170404831,0.149953912416064,0.353867657633674,0.00690377977803126,0.0190950531179091,0.00237442664949033
63915,0.122125171590627,0.0531270255479072,0.244143007794204,0.149630566716441,0.0892802995348028,0.341693928816017
6057,NA,0.0114603018801161,0.148625418534545,0.839894933421754,3.58262288607874e-06,1.57635406987465e-05
67035,0.300692811141727,0.035858405153273,0.000367577079140097,0.653531969694022,0.000934233331122855,0.00861500360071485
14060,0.0046086856843833,0.0281560314676358,NA,0.965143747786924,0.000101029956700567,0.00199050510435585
14061,0.00213350210066736,0.0161690722295686,NA,0.979967986111575,0.000278470113684435,0.00145096944450421
14109,NA,0.00599172229184732,0.00138833813023886,0.992604892560606,NA,1.50470173075021e-05
52053,0.0602927554600874,0.0279105595336801,0.893799780320731,0.00889508650798203,0.00320267137557062,0.00589914680194842
63015,0.275616559725612,0.142529857973221,0.492275134202545,0.0712593365122854,0.0145886338537485,0.00373047773258721
52004,0.378205302651294,0.0436894888759637,0.548985601167167,0.0280376767517352,0.000384773675908873,0.000697156877931203
60053,1.86296399420111e-05,0.00651416887655397,0.523704357444838,0.461081739931273,0.000635843941713102,0.00804526016568041
67070,0.514490806960882,0.0554963411675075,NA,0.425934723520963,0.00176366795012462,0.00231446040052349
67031,0.081640883150374,0.0199864072419656,0.00484233764942905,0.868929682512541,0.0143281272185393,0.010272562227151
39112,0.673257381725972,0.040225024549924,0.0922140574244308,0.00289475937491827,0.0506590342466514,0.140749742678104
39012,0.674156404655779,0.0399240099918202,0.09164510948814,0.00289549720853141,0.0510083796901431,0.140370598965586
60155,0.0165258228906979,0.00806836785320727,0.155740776048153,0.799823557252117,0.00508477378003788,0.0147567021757864
63013,0.44333662177523,0.119594949501818,0.136527686951318,0.0216849435732218,0.0126014035470218,0.26625439465139
82038,0.282816989676213,0.140142503279999,0.456981788136246,0.0437933625485268,0.0757551908161719,0.000510165542843151
