"rteno","est_species_2013","Crop","Developed","Forest","Open","Water","Wetland"
27057,61,0.31059915157181,0.0770853223459348,0.363647402023643,0.0409477763332323,0.00625165570923798,0.201468692016142
27111,73,0.0478502472296295,0.143644276803177,0.283931464140526,0.0819482746662142,0.0156906408136967,0.426935096346757
27112,69,0.19975630714789,0.0800786431507813,0.351592372186734,0.120207333245741,0.0109398890606533,0.237425455208201
27117,77,0.0613520478481383,0.0873555574143796,0.216032437528046,0.17861287081994,0.00432064344827874,0.452326442941217
27123,118,0.142270624419369,0.139244289307299,0.620158124814801,0.0495774886863441,0.0225699683657939,0.0261795044063939
27155,60,0.290003872815451,0.084340354916129,0.319647097305115,0.071274987451863,0.0121419893803889,0.222591698131053
27156,54,0.0132807981304669,0.0874613236132852,0.362667151400348,0.103686034790452,0.0101699850044295,0.422734707061019
27158,68,0.0212415880275496,0.028170617787763,0.411949328151026,0.10277881799243,0.00372162900072162,0.43213801904051
27301,60,0.0118415723668328,0.0367516508565869,0.388756805935908,0.102472291509555,0.0174502404287592,0.442727438902358
27302,53,0.0200132135739801,0.0248399957512956,0.256803623470779,0.0870786433930296,0.00128381867272354,0.609980705138192
27303,50,0.035313736428155,0.0409608102093465,0.352849543509692,0.128358348174887,0.00239441029977763,0.440123151378142
27304,37,0.0335235646498135,0.0517978946285337,0.307293643864118,0.171937248636445,0.0049379652685468,0.430509682952543
27305,56,0.00570513364795928,0.056541930482067,0.326898705992403,0.0672292602850836,0.059333510314909,0.484291459277578
27306,60,0.0673754227656708,0.0571995545108244,0.318824396844947,0.16827514271774,0.00136128220884031,0.386964200951978
27308,83,0.305769701456965,0.0694873830738515,0.23141877901508,0.0821683056126823,0.0156025943892301,0.295553236452192
27309,104,0.262964027718378,0.049371476168309,0.267854837695449,0.0795645935663781,0.00864175127531331,0.331603313576173
27313,64,0.32307390551645,0.0510292305545931,0.273179320250211,0.0399639848965509,0.0122467659825584,0.300506792799636
27314,67,0.422121742069307,0.057196560455583,0.249227219281378,0.0370645197354623,0.0161284237900119,0.218261534668257
27316,43,0.46447472528304,0.0631282738366664,0.294860307512863,0.0571032980251035,0.0184384633493948,0.101994931992932
27317,78,0.464404834454584,0.0413387766465829,0.2368141702314,0.0252705116848397,0.00738313404825484,0.224788572934338
27318,80,0.411081754304306,0.0395666789144596,0.282397600044023,0.0339329616768279,0.008398556174378,0.224622448886005
27319,64,0.0915430757860406,0.0337230513036846,0.645291323820691,0.144190416011963,0.00480186127870164,0.0804502717989194
27321,61,0.274531434255434,0.120917275659481,0.351101164761699,0.104014509222994,0.00686834022129678,0.142567275879095
27322,80,0.0946336494439096,0.0523059207943999,0.716980813965603,0.0888640646564255,0.010722353064385,0.0364931980752774
27325,65,0.0775946836913292,0.0595274516012537,0.619679544263991,0.0845853913919931,0.144535499354694,0.0140774296967386
27326,64,0.281582728053948,0.134911867616518,0.481801170612047,0.0408044212549057,0.010869735625635,0.0500300768369463
27327,87,0.215836757180467,0.165112748119841,0.491939517384424,0.0504532344131949,0.0184427772238525,0.0582149656782207
27331,69,0.14379150925041,0.277205178357067,0.458567449956459,0.0273564760911604,0.0758166985837735,0.0172626877611293
27332,59,0.285246679691126,0.0983240825584555,0.471011802930533,0.0503638286384621,0.0821354265520943,0.0129181796293293
27333,82,0.369316577454584,0.10404953878748,0.443820878608131,0.0464662657377451,0.00573212471883577,0.0306146146932243
27335,67,0.0575001918673838,0.0861618077566844,0.812240251311557,0.0311860038262559,0.0120454956169722,0.000866249621146557
27336,60,0.231965140103346,0.0746951252280089,0.630689710537529,0.0567910740637954,0.00478617658943859,0.00107277347788176
33001,111,0.0965193902507863,0.0238160653375241,0.651809498934521,0.19410115713127,0.0114348434341537,0.0223190449117449
33002,66,0.011233957241044,0.0639884725543363,0.732079226827106,0.150176578498928,0.0348301828050966,0.00769158207348926
33003,66,0,0.00337228704811053,0.780446332610876,0.214249873726876,0.00115219299938875,0.000779313614749217
33006,58,0.000326735223598348,0.00305359144814117,0.774008244489834,0.21868581977083,0.00141378904470696,0.00251182002288909
33008,59,0.00020203125676332,0.00197299328760536,0.874794489120983,0.117635672827247,6.80698304458625e-05,0.00532674367695583
33010,80,0.0889565506144441,0.0161496522147786,0.248782725213749,0.633619571012205,0.00202925466291922,0.0104622462819043
33012,56,0.000782058049535216,0.00342224377846977,0.422545585838835,0.534478738670043,0.00364221686150287,0.0351291568016143
33014,102,0.0542918134052497,0.0100259573248072,0.205991933379426,0.715636810633123,0.000148922490536912,0.0139045627668566
33016,56,0.384260952977401,0.0186081002788183,0.349242118340712,0.216052366023626,0.00396167155267164,0.0278747908267715
33017,35,0.16782985846818,0.183396765111853,0.0020835963874489,0.641808441460129,0.00376312302374438,0.0011182155486453
33018,70,1.50470141808507e-05,0.00893698777635024,0.613537532111403,0.376443220034667,2.22122590288749e-05,0.00104500080437039
33020,33,0.0997568194141266,0.00946349220545493,0.0355450541065321,0.848977439425919,9.74473529748552e-05,0.00615974749499219
33021,46,0.575134425574346,0.0504209284865209,7.16524633690574e-06,0.225229673552165,0.0161392874591,0.133068519681531
33022,49,0.613783927485702,0.102381982214497,0.0212599447795968,0.224272314609912,0.0124608790990448,0.0258409518112471
33023,80,0.0123726020243008,0.00422937214844276,0.0819844095865281,0.896327689147632,0.000426332108169498,0.00465959498492715
33025,109,0.0105305253336832,0.00576969955543877,0.0334818538322382,0.941503491986135,0.000112286567300041,0.00860214272520509
33027,48,0.291636021205318,0.0798512784272473,0.0429573804609184,0.479637375752205,0.00822611156746169,0.0976918325868496
33029,102,0.00301378854906952,0.0172430217577359,0.758193840618197,0.14880395022891,0.0342357399687717,0.0385096588773155
33111,97,0.00787102998434795,0.0157069359324108,0.515667455426509,0.331141152567665,0.0718157782559258,0.0577976478331422
33119,73,0.00440519373200833,0.00372076935777047,0.482679885992898,0.470063125967604,0.0179339535351228,0.0211970714145961
33124,49,0.157123928302166,0.0220226855568259,2.8660985347623e-06,0.810778462241119,0.00848676137980661,0.00158529642154772
33128,64,0.259781253046573,0.0238701448665257,0.117571944700518,0.498427328686155,0.0520918729637892,0.0482574557364384
33202,36,0.000224272194275495,0.00404932403321685,0.703192811326689,0.280326800843203,0.00138428966687074,0.0108225019357449
33204,60,0.637468704805438,0.0474332367689928,0.0898833247979736,0.214902003697109,0.00587608878859711,0.00443664114188905
33207,44,0.000211346083238171,0.00275398362933417,0.61843445145223,0.368641688267135,0.00374854120974194,0.00620998935832059
33208,47,0.000482937585805613,0.000102470184192968,0.437541524392346,0.541989617443786,0.00150541820145044,0.0183780321924188
33209,32,1.14643933997424e-05,7.37160495603434e-05,0.593211293528081,0.404929977204773,0.000674249636822348,0.00109929918736367
33211,65,0.033207994064883,0.00464447694918708,0.0109519431217001,0.937350344870479,0.0087006656657295,0.0051445753280214
33212,46,4.29914740168559e-06,0.00220393641973711,0.388469941751425,0.605453442684154,0.000885466729342504,0.00298291326793986
33213,40,4.35145375743124e-05,0.00239865917042475,0.609144742364058,0.38559923459125,0.00110183566861352,0.0017120136680789
33214,79,0.0113612938979463,0.00373712037063356,0.200557460488125,0.779008194727787,0.000616569473797972,0.00471936104170993
33217,59,0.0280518888502642,0.00597188880440665,0.123900621044135,0.841549349791522,4.95190167247237e-05,0.000476732492947875
33218,94,0.00270012956626577,0.00192697809603123,0.30856100219771,0.671150283125356,0.0101672323842837,0.00549437463035395
33219,67,0.147002226943864,0.0158471577543222,0.0365604126252594,0.768985166122555,0.0022183813960543,0.0293866551579454
33220,15,0.0372602562263484,0.00396179375927093,7.1365855049643e-05,0.954211846531311,0.00026081497226978,0.00423392265574989
33222,82,0.195460707794027,0.0343227174172246,0.423173520237531,0.252387454568669,0.000805373642102601,0.0938502263404457
33223,47,3.58262314278249e-06,4.72906254847289e-05,0.238530690584144,0.750827499963027,0.000696461938956917,0.00989447426524412
33225,66,0.518701253763115,0.0447249867170687,0.000370930405923743,0.42905771123386,0.00605572835260526,0.00108938952742687
33227,38,0.20044392849584,0.0186457878683601,0.0882871127491307,0.689852091140256,0.00124675265715593,0.00152432708925687
34001,62,0.649015063461332,0.0565076539697667,0.264822829076383,0.0117123688164328,0.00805906054522007,0.00988302413086548
34002,71,0.853963624923213,0.0790905728519395,0.0549709554219411,0.00257958194038849,0.00190493097728655,0.00749033388523168
34003,52,0.75818990769172,0.087920398021928,0.127786519138277,0.00286120428199075,0.0101561477497096,0.0130858231163741
34007,51,0.819987492060191,0.0833598614619773,0.0653410952244553,0.00163202805291207,0.00916938664176906,0.0205101365586952
34008,55,0.776113252102563,0.0773441310343517,0.0828432424435243,0.00275859107989344,0.0262759891715362,0.0346647941681317
34009,61,0.692102719966879,0.0584394186850061,0.147517888843314,0.00341969258299209,0.0526511106543665,0.0458691692674421
34010,69,0.813976455818387,0.0654743845356393,0.10324872326601,0.00171966621217272,0.00468029571457598,0.0109004744532145
34011,82,0.8781334885555,0.0601495998843988,0.0575400028006082,0.000388564149172377,0.00245059310004968,0.00133775151027094
34012,61,0.909757110901577,0.0676864140236139,0.0174155755919092,0.000969407679605033,0.0030633721188598,0.0011081196844351
34013,53,0.8905872757666,0.074392465469303,0.0230928981018054,0.00449020851659493,0.00420944554034087,0.00322770660535529
34014,66,0.116925543796168,0.759176690541913,0.0506465556542138,0.0297872263589698,0.0168211468720679,0.0266428367766677
34016,62,0.851469302821786,0.0764055394774204,0.0542113120302595,0.00617636317066173,0.00576537899482792,0.00597210350504413
34017,100,0.5792429423494,0.276203943099207,0.078829640228355,0.0293960726070112,0.00840377993939707,0.0279236217766291
34018,73,0.190217450378684,0.622718008031854,0.0830763607484308,0.027025616248221,0.0228549917684581,0.0541075728243521
34019,95,0.691729579910257,0.069437834903573,0.148943864314326,0.00536208994733258,0.0421282183416527,0.0423984125828589
34020,55,0.755570495253075,0.0717766570409227,0.135414267951231,0.00262763908018703,0.0223525873481844,0.0122583533264003
34021,61,0.620047227856574,0.0410402223381591,0.179276756970645,0.00258795074449343,0.0460340979157245,0.111013744174404
34022,101,0.664626976726536,0.082046600867545,0.139744485325834,0.00925155051621584,0.0510705765827498,0.0532598099811187
34023,69,0.727911060784335,0.0555887939367231,0.198110162114905,0.00329078244935803,0.0107414200140062,0.00435778070067262
34024,58,0.839616067193271,0.0588350544995073,0.0968922493001812,0.000952949081338771,0.00154034163291919,0.00216333829278236
34025,55,0.55109341164585,0.125047077462781,0.247390764630284,0.00598139039235272,0.0354248941911588,0.0350624616775732
34026,71,0.797146223129559,0.0546399128052669,0.138220374263991,0.0016028725985375,0.00662730759062183,0.00176330961202359
34027,64,0.839131280468505,0.0717767655132833,0.0772424864840898,0.00143608001223365,0.00332398607941823,0.00708940144246998
34029,55,0.891970684227672,0.0659972669459355,0.0334157546789485,0.0010411102256141,0.00538353583560152,0.00219164808622875
34030,54,0.8874180328186,0.0718634332341444,0.0252733820510778,0.000695164929758671,0.00570600007033405,0.00904398689608483
34031,43,0.92985882058104,0.0567579403391821,0.00741683198799632,0.000641289505798088,0.00189732844667386,0.00342778913931009
34032,53,0.892931334879498,0.0733524091274909,0.0220230841280068,0.00393596248162831,0.00440604557554691,0.00335116380782926
34034,73,0.927653856876086,0.0522464741203097,0.0109555395259446,0.000415061212661876,0.000426332144826792,0.00830273612017127
34036,64,0.719138987730263,0.0497055213173068,0.173135719977171,0.00201769007339246,0.00833280047792759,0.0476692804239395
34038,52,0.710121883482599,0.0727485688800777,0.186903108601059,0.0025146430217567,0.0105726498138795,0.0171391462006288
34040,58,0.655399884437466,0.194169096945238,0.0895246649041545,0.0053008209588744,0.0265763806393511,0.0290291521149161
34041,64,0.855871052759648,0.0671438132322128,0.0491638918538673,0.00191073440265158,0.0133885398268109,0.0125219679248092
34042,59,0.869036069013464,0.0697279608591886,0.0416798232511693,0.0023193540640311,0.00696024042665195,0.010276552385495
34043,63,0.782081273749118,0.0817005111557359,0.079761946746833,0.00526011440002739,0.0219739099930774,0.0292222439552088
34044,57,0.910010004903966,0.0755506424900105,0.00769351757157161,0.000503000235184854,0.00105902328718406,0.00518381151208327
34045,57,0.806436233973548,0.0793302667321647,0.10649746243523,0.00114605963121366,0.00562699680184969,0.000962980425994808
34046,95,0.706492883749873,0.0663044644326786,0.212512027223808,0.00610638751020797,0.00443307326260624,0.00415116382082677
34048,72,0.710212573590396,0.0605080207089096,0.205368017846107,0.00563983720588517,0.00611247836355284,0.0121590722851495
34049,88,0.60931638806063,0.137248302628366,0.204728565348143,0.00588035291016697,0.0210843107171264,0.0217420803355674
34050,101,0.657658576939331,0.123079663066926,0.0858043417993364,0.0118320564112925,0.0216222470507544,0.100003114732359
34051,67,0.737391059321313,0.1326715993992,0.0893094039985817,0.0021687840197402,0.00663828574569406,0.0318208675154709
34052,68,0.582899866970034,0.250816436846162,0.116416002460259,0.00251150487802816,0.00804842760815331,0.0393077612373635
34053,79,0.697683819406498,0.0873530604335491,0.115942618508661,0.00287183032028439,0.0395760860310369,0.0565725852999705
34054,46,0.728343799345707,0.0653745883942243,0.121245208581964,0.00253722800385141,0.0208255372469344,0.0616736384273185
34055,61,0.571190018868603,0.0946920891054322,0.260815261058421,0.00724376352149235,0.030958107775844,0.0351007596702081
34056,114,0.754673488898282,0.0542271284478735,0.107114871738079,0.00208013548391609,0.00322328604156141,0.078681089390288
34057,65,0.717672280911759,0.0597904903496852,0.183157995578255,0.00331365410397181,0.00521866378977254,0.0308469152665567
34059,84,0.495224800704418,0.0554689269367903,0.204007834422518,0.00528302176646927,0.0828411048258848,0.15717431134392
34060,73,0.562297199332881,0.0619093588541463,0.292054176946945,0.0127798052162051,0.0384342261942593,0.0325252334555634
34061,69,0.412539390759501,0.0521061688223332,0.436064540636022,0.00859250540800507,0.00987888914672628,0.0808185052274122
34062,80,0.238786058572203,0.0394028128563344,0.662863401842854,0.00777143300814891,0.0203027031270402,0.0308735905934192
34063,74,0.38851596412436,0.0751789756559059,0.369767582932488,0.0135883223577533,0.0723154497113108,0.0806337052181819
34065,53,0.807160009307941,0.0832452151420901,0.0906259125836016,0.00618175121412938,0.00406032976352196,0.00872678198871623
34066,64,0.797973608147854,0.103084278136147,0.0708993888138023,0.00373757162048846,0.00350466528830734,0.0208004879934009
34067,71,0.832583237094517,0.0541742806966477,0.106607886517625,0.000655792038631342,0.00205492110002931,0.00392388255254978
34068,75,0.820208466550199,0.0843489843771395,0.0653185546201103,0.00331711517935035,0.0105789208441859,0.0162279584290151
34069,70,0.756987329337276,0.0915726604307531,0.0770625429243017,0.0247999624541111,0.021764886067215,0.0278126187863435
34070,67,0.660979045124396,0.10227863697194,0.167589378342999,0.00224073712149554,0.0288959239181604,0.0380162785210096
34071,54,0.596675083990826,0.0497520814374841,0.30267141196024,0.00242417445429116,0.0244886660615426,0.0239885820956154
34074,82,0.626756897549954,0.0464196118267046,0.283057269448398,0.00234121524409092,0.0120442399728644,0.0293807659579883
34075,65,0.723422609935601,0.0788838569992564,0.179821295465466,0.00231577172348395,0.0121909640986991,0.00336550177749336
34076,52,0.720460982728324,0.0689503721338862,0.197069243631344,0.00416898405667441,0.00532589192863566,0.00402452552113573
34078,75,0.714745203026072,0.0646286760788179,0.0884253648872382,0.00474205232451727,0.00909652937885179,0.118362174304503
34079,55,0.738655421969179,0.0642170119117413,0.165237098596743,0.00260602860433527,0.00429128011568089,0.0249931588023208
34080,88,0.383260797038908,0.0774316479047921,0.40093170555278,0.00863506740099835,0.042009021231176,0.0877317608713461
34104,50,0.562509720551824,0.315855765031522,0.0820028582166204,0.00959215061633655,0.01042296088743,0.019616544696267
34135,63,0.611817352734143,0.108084281343077,0.19836443240938,0.00570953986513288,0.0346500666081218,0.041374327040146
34301,70,0.731806202179152,0.0627772735037248,0.19826184759007,0.00343855114150959,0.002641818837373,0.00107430674817086
34302,83,0.828299906467021,0.0774172287020373,0.0485215090562375,0.00395606875567089,0.00574217125700185,0.0360631157620312
34303,68,0.633228406414575,0.200134120522633,0.106318813328511,0.0080729832549472,0.0129413098790539,0.0393043666002797
34304,60,0.792746500912931,0.0499691228046241,0.118901771826375,0.0020122447465239,0.0130686280257455,0.0233017316838
34305,37,0.848169183372013,0.0840820364161141,0.0524931196266345,0.00130877510362611,0.0107565742006289,0.00319031128098348
34306,38,0.373050472848879,0.506767774967728,0.0436185822329427,0.024622341407323,0.0208398871445178,0.0311009413986101
34309,81,0.815104116397988,0.145144438819726,0.0302854383213835,0.00139491575641173,0.00586634451720752,0.00220474618728305
34310,81,0.72157543895855,0.109766924509713,0.14215847201016,0.00832597993999121,0.0113811548199631,0.0067920297616228
34311,79,0.677460298211964,0.0827656744546422,0.233906894344853,0.00176312350513705,0.00314052030421945,0.000963489179184704
34312,55,0.817877006659408,0.0732921055582906,0.100564458023509,0.00105127057439507,0.00399663095861506,0.0032185282257816
34314,93,0.873869272171898,0.0823815031973264,0.0302520715049744,0.0017732193499313,0.0040471891089516,0.00767674466691786
34315,73,0.781036424379805,0.0599473321426557,0.146893176729994,0.00690507634136584,0.00434559299117376,0.000872397415005506
34316,79,0.699614020377344,0.0691720384098172,0.208700387093102,0.00290445397353698,0.0098530874496997,0.00975601269650069
34317,64,0.63350343199563,0.0706173989448687,0.277594139664935,0.00456540155061102,0.00673548255773978,0.00698414528621478
34318,69,0.563471606885839,0.114466378384465,0.187747353690212,0.0103738500685066,0.0369949810247452,0.0869458299462321
35002,62,0.769687878302596,0.0737162297478801,0.0978614821812872,0.0190883370932962,0.00579240634396548,0.0338536663309749
35005,66,0.813989352589308,0.0617678006359441,0.0807903293841608,0.00358186295938804,0.00429633102915775,0.0355743234020411
35006,51,0.671988942305402,0.147107434878033,0.046968346700757,0.00612868588775018,0.0161009101689855,0.111705680059073
35007,54,0.660063429193122,0.187541434378052,0.101848883516037,0.00582713624946566,0.0105379056878947,0.0341812109754285
35009,63,0.592133064970053,0.0938369137551152,0.066260614119857,0.00295999870624329,0.0391166510623146,0.205692757386417
35010,66,0.917624264826016,0.0490086946109078,0.0278197569660203,0.00054240915159026,0.000656544361308638,0.00434833008415682
35011,47,0.863359302476518,0.0750265422195334,0.0495061512057718,0.00165555150766944,0.00299134676209284,0.00746110582841432
35012,72,0.732345471365283,0.128773924362573,0.103562683593309,0.00676499543416189,0.0128623189080784,0.015690606336594
35013,78,0.740923333236053,0.111265171862116,0.124067281115652,0.00585831948368899,0.00819100115461491,0.00969489314787451
35014,71,0.863113423746994,0.0877110732967611,0.0356281640564605,0.00334513836370617,0.00195516650750504,0.00824703402857291
35016,57,0.738763396871377,0.16375520824791,0.0698824324113531,0.0084459919753962,0.00545292497529907,0.013700045518665
35018,66,0.789533469509778,0.11240765351103,0.0798702096044225,0.0041588087510088,0.00538344234024195,0.0086464162835189
35020,51,0.858077814317827,0.0788645996430762,0.050875979315424,0.00368584573359233,0.00189932768636444,0.00659643330371555
35021,91,0.574694721833404,0.0722809296293178,0.2947550715467,0.0131973940975227,0.0277297523192325,0.0173421305738233
35022,65,0.531737355145516,0.105007045621742,0.32963788661972,0.0101708868780487,0.0161364768325866,0.00731034890238721
35026,79,0.352205575079815,0.0700934630332585,0.536045376869633,0.0254316920731705,0.0120843872752748,0.00413950566884852
35027,74,0.597632523911321,0.101621294537826,0.275519937117801,0.00444685913233887,0.00837607939952373,0.0124033059011891
35028,56,0.756664067521438,0.0771822317461399,0.146466126811714,0.00674560622993494,0.00311411623758749,0.00982785145318605
35029,45,0.675805356936741,0.0791724233144794,0.235274462114155,0.00432357363123443,0.00397098622990999,0.00145319777348021
35030,54,0.825027262148178,0.0832887243041477,0.0768238239379298,0.00257566942043544,0.00284884441745631,0.00943567577185264
35031,79,0.550095966652026,0.0911516924709519,0.330935557687567,0.00515230651823247,0.0197967587907882,0.00286771788043444
35032,59,0.728480768055807,0.0885159700451769,0.128647812847982,0.00375543393379974,0.0203874581928548,0.0302125569243793
35035,84,0.303725953489617,0.0762628827711799,0.593988718664787,0.0146183333784983,0.00757046886457899,0.00383364283133876
35037,73,0.455664757257424,0.0517176106384652,0.459133732578007,0.0084041320601378,0.0103864978437122,0.0146932696222535
35038,97,0.417546029310917,0.0811141376555209,0.483931665932217,0.0087760297912035,0.00603787381655474,0.00259426349358691
35039,88,0.253698836060263,0.0631350163330347,0.648426993510408,0.0175647475979086,0.0153182137282786,0.00185619277010641
35041,84,0.494282448571085,0.0715461398166012,0.355837261202039,0.00891586667883803,0.00842903833650491,0.0609892453949319
35042,108,0.565048771864168,0.11646532502437,0.214589352364515,0.0156910162172104,0.0399076872600516,0.0482978472696845
35108,116,0.747314645054222,0.0896336980242752,0.107377956018518,0.00384717803534639,0.0107710839001831,0.0410554389674549
35115,70,0.82619698260896,0.124641241518122,0.028562704577619,0.00372400035040918,0.00325791544342188,0.0136171555014678
35117,58,0.739491373809535,0.164203338411726,0.0694513185035749,0.00738240393370903,0.00445124477318533,0.0150203205682694
35201,58,0.43732523517233,0.229754443437727,0.119013617908243,0.046351646627265,0.0818052622282984,0.0857497946261372
35301,67,0.710235801446584,0.113789383820709,0.0892730710807832,0.027942059955986,0.00978106984219871,0.0489786138537385
35303,56,0.685128327503248,0.0886748631676371,0.0324997618809818,0.00602911693487769,0.0188302649447655,0.16883766556849
35305,51,0.898418971459725,0.058880287426071,0.0330027465961037,0.00102051004135307,0.00131218567592115,0.007365298800826
35306,61,0.847222442155442,0.0748815337774744,0.0607455512103439,0.00307990897788451,0.00155016496328965,0.0125203989155659
35308,53,0.854022156933612,0.0672831176485513,0.062242087405931,0.00351016103224774,0.00278074612039708,0.0101617308592607
35309,81,0.655956183488738,0.0560224433848654,0.266730768868373,0.00680630302904542,0.00681753096957265,0.00766677025940534
35313,106,0.593928559263008,0.0690167487471819,0.287225818833157,0.0148377618587358,0.0246954845869191,0.0102956267109979
35314,75,0.308851319399193,0.0641811701647329,0.607131248931572,0.0130005804279656,0.00436428004770163,0.00247140102883483
35315,71,0.400945048626725,0.0654863553156243,0.49125781977306,0.0124826033206586,0.00377490942162036,0.0260532635423109
36001,73,0.615502695880769,0.0476124426271598,0.296976147297736,0.0126147951206854,0.0111309945091861,0.0161629245644634
36002,64,0.672662212553885,0.0476611888193587,0.236679275612829,0.00753223559996744,0.00897467844328352,0.0264904089706759
36003,70,0.63743944005839,0.0407461881321861,0.233616099252757,0.0144619381852519,0.0441807555940937,0.0295555787773213
36004,71,0.835594499651028,0.0431704525231455,0.101135961511398,0.0085841286821309,0.00418547773445519,0.00732947989784338
36006,48,0.835074518023442,0.0617522129594298,0.0746601532667665,0.0178605943306637,0.00372126346649812,0.00693125795319941
36007,71,0.755288541213935,0.115650896611291,0.0526331273948358,0.0262849542127497,0.00836522459131781,0.0417772559758711
36009,77,0.873275648662002,0.0536280244171228,0.0321945027761136,0.0299869191988771,0.00347708600601481,0.00743781893986992
36011,51,0.670564476520827,0.0576733389454878,0.140521867601414,0.0172141435952276,0.042378406306568,0.0716477670304751
36013,82,0.88263793129342,0.0526500566111843,0.0251852560309025,0.00820657963432706,0.00469273528779874,0.0266274411423674
36014,51,0.843961419103415,0.053886479081185,0.054077289592504,0.0108107159584411,0.00657642077055318,0.0306876754939015
36015,35,0.91790898835032,0.0556144749747373,0.00873097397023074,0.0108427009191026,0.00222930863452045,0.0046735531510885
36016,78,0.896377338842108,0.0511284324414211,0.028184503833414,0.0128103857552265,0.00489385611792597,0.0066054830099039
36017,66,0.683148758408102,0.0530469399154422,0.22080746366334,0.0276038062212456,0.00956934260988969,0.00582368918198086
36019,57,0.826593809782553,0.0592911232117616,0.0757641012334246,0.0163576892229715,0.00500144161155082,0.0169918349377381
36020,70,0.73984611731332,0.140120885868887,0.0299628305011827,0.0206836147711805,0.0122595496589848,0.0571270018864445
36021,44,0.827062659642136,0.123130344507982,0.00453047778013045,0.00947398185485915,0.00637254080416119,0.0294299954107314
36024,45,0.899728018719292,0.0603716988653962,0.0146022844839761,0.00748195722941311,0.00399488269582012,0.0138211580061029
36025,62,0.899008019680237,0.0501350265555128,0.00446834780107589,0.0101747713159749,0.00559756193042249,0.0306162727167769
36026,74,0.931548677371525,0.0490070946540758,0.0033537435845611,0.013028452303694,0.000770643711663963,0.00229138837447995
36027,70,0.892460435948463,0.047994558024419,0.0227179064481423,0.0258104910549357,0.00451131045525737,0.00650529806878281
36028,77,0.697795782386757,0.111191358689555,0.0630291283901577,0.0895993535113177,0.0141149699372044,0.0242694070850074
36029,49,0.792025494973695,0.0558144143635993,0.117286692517724,0.0280715098334963,0.00287366452013121,0.00392822379135357
36032,40,0.907326611162042,0.0523381112031169,0.00634674582639633,0.00745110373273861,0.00344879064794928,0.0230886374277569
36033,31,0.925976855697101,0.0581773751301325,0.00189039964036771,0.00878799487137499,0.0012658123271792,0.00390156233384467
36105,57,0.888518980668933,0.0466035561818745,0.0319353515381172,0.0141373028968868,0.00483080894188611,0.0139739997723028
36108,45,0.837966973013209,0.0523556339815696,0.0733736958847874,0.00986430921450373,0.00764077551328514,0.0187986123926453
36118,67,0.677799502324965,0.176594651935151,0.0735957644685155,0.0213916833108158,0.0122510653932133,0.0383673325673399
36123,38,0.8518083325362,0.0995584847081112,0.0219914081535484,0.00940227876317823,0.00299089548019866,0.0142486003587639
36131,38,0.859017475841102,0.0843782787493147,0.00578965476505721,0.0176902467526515,0.0163522445738005,0.0167720993180742
38001,64,0.783023253731033,0.0549532664744231,0.091961890922744,0.00525434652777554,0.0159523238863148,0.0488549184577095
38002,77,0.797312995191102,0.0670754229784908,0.106685623807891,0.0070603762468228,0.0137767776558141,0.00808880411987934
38004,43,0.152133076279643,0.0273968424321417,0.0517411896113128,0.760461028572688,0.00736805146922552,0.000899811634988623
38006,64,0.594329716553539,0.126183796287409,0.0448181416465551,0.212935580775837,0.0143206830411314,0.00741208169552824
38007,71,0.537556665452158,0.0724785983059209,0.0565102385991084,0.290411274371241,0.0171903279210648,0.0258528953505077
38008,49,0.733956296515208,0.0430583260674756,0.00113234527699783,0.20183207451311,0.00128679214851004,0.0187341654786988
38011,46,0.177423676290611,0.0312144453810296,9.88803852792529e-05,0.786283976455778,0.00226678984105501,0.00271223164624743
38013,72,0.461433067384961,0.340147859578749,0.161840406600192,0.0126363626013113,0.0190535855137816,0.00488871832100575
38014,72,0.50218055991511,0.0555985187688138,0.122301377570855,0.311719535876347,0.00732728090255789,0.000872726966315297
38015,94,0.498932245708141,0.0532308960071298,0.106977661104317,0.303933385734692,0.0339867849495057,0.00293902649621472
38016,75,0.238079892186557,0.074968760066946,0.117809254271412,0.5499975032702,0.0117410286235866,0.00740356158129775
38017,64,0.238637509017193,0.0562761344728338,0.0369473464705106,0.650279684981114,0.00841337432398503,0.00944595073436354
38019,58,0.509402472763788,0.0574610628688606,0.060055734725726,0.349249621721565,0.0157554883172019,0.00807561960285877
38020,39,0.634233892561715,0.0648467274957879,0.0103734426157621,0.206627602220481,0.0410964360493869,0.0428218990568673
38021,68,0.232627053868425,0.0333239098410028,0.037092377679672,0.675674832694199,0.0184190666328801,0.00286275928382079
38022,58,0.436180564335469,0.0341033954272333,0.000270846288246873,0.524767384775952,0.00145242396859244,0.00322538520450561
38025,52,0.592923631544108,0.0336189979031476,0.000777637158997088,0.368459545850269,0.000171249418128154,0.00404893812534967
38026,75,0.621108931785515,0.0814733864515495,0.213285258065268,0.0206632305345712,0.0483172193272517,0.0151519738358451
38027,57,0.639352745593505,0.0563384633315367,0.235102635730585,0.0101355695281507,0.0459086100006035,0.0131619758156194
38028,65,0.61422865067701,0.0491967429772995,0.0672990703122138,0.258672605814775,0.0093567291604126,0.00124620105828962
38030,68,0.432218590111112,0.0424443824985019,0.0725838302288327,0.444860097993055,0.00558313840997338,0.00230996075852558
38031,64,0.468887249623808,0.0403665479263522,0.0383270393450346,0.447793752909672,0.00391287659344064,0.000712533601691875
